Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Scan	Index	WE(1).Charge (C)	Q+	Q-
0.309295654296875	66.8809408311419	2.89215087890625E-06	0.3094482421875	2	599	2.94438887067372E-05		
0.3143310546875	66.9816488308876	2.8350830078125E-06	0.314544677734375	2	600	2.9732278562733E-05		
0.319366455078125	67.0823568306333	2.7764892578125E-06	0.319549560546875	2	601	3.00148421956692E-05		
0.32440185546875	67.1830648303791	2.7197265625E-06	0.3245849609375	2	602	3.02915996144293E-05		
0.329437255859375	67.2837728301248	2.66876220703125E-06	0.329620361328125	2	603	3.0562932806788E-05		
0.33447265625	67.3844808298705	2.61444091796875E-06	0.334686279296875	2	604	3.08289600070566E-05		
0.339508056640625	67.4851888296163	2.564697265625E-06	0.3397216796875	2	605	3.10897521558218E-05		
0.34454345703125	67.585896829362	2.51495361328125E-06	0.34466552734375	2	606	3.13455311697908E-05		
0.349578857421875	67.6866048291078	2.46490478515625E-06	0.34979248046875	2	607	3.1596289773006E-05		
0.3546142578125	67.7873128288535	2.4212646484375E-06	0.3548583984375	2	608	3.18423262797296E-05		
0.359649658203125	67.8880208285992	2.37640380859375E-06	0.359832763671875	2	609	3.20839099003933E-05		
0.36468505859375	67.988728828345	2.332763671875E-06	0.36492919921875	2	610	3.23210333590396E-05		
0.369720458984375	68.0894368280907	2.28759765625E-06	0.36993408203125	2	611	3.25536857417319E-05		
0.374755859375	68.1901448278364	2.249755859375E-06	0.374969482421875	2	612	3.27821617247537E-05		
0.379791259765625	68.2908528275822	2.20733642578125E-06	0.380035400390625	2	613	3.3006592275342E-05		
0.38482666015625	68.3915608273279	2.17041015625E-06	0.38507080078125	2	614	3.32270319631789E-05		
0.389862060546875	68.4922688270736	2.1319580078125E-06	0.39013671875	2	615	3.34436736011412E-05		
0.3948974609375	68.5929768268194	2.0953369140625E-06	0.395111083984375	2	616	3.36565317411441E-05		
0.399932861328125	68.6936848265651	2.059326171875E-06	0.40020751953125	2	617	3.38657373504248E-05		
0.40496826171875	68.7943928263109	2.0269775390625E-06	0.40521240234375	2	618	3.40714977937751E-05		
0.410003662109375	68.8951008260566	1.990966796875E-06	0.410247802734375	2	619	3.42738203471527E-05		
0.4150390625	68.9958088258023	1.9549560546875E-06	0.415283203125	2	620	3.44725121976808E-05		
0.420074462890625	69.0965168255481	1.9244384765625E-06	0.4202880859375	2	621	3.46678534697276E-05		
0.42510986328125	69.1972248252938	1.89605712890625E-06	0.42535400390625	2	622	3.48602334270254E-05		
0.430145263671875	69.2979328250395	1.86309814453125E-06	0.430389404296875	2	623	3.50495211023372E-05		
0.4351806640625	69.3986408247853	1.83319091796875E-06	0.435455322265625	2	624	3.52356437360868E-05		
0.440216064453125	69.499348824531	1.8048095703125E-06	0.44049072265625	2	625	3.54188305209391E-05		
0.44525146484375	69.6000568242767	1.77520751953125E-06	0.44549560546875	2	626	3.55990996467881E-05		
0.450286865234375	69.7007648240225	1.74652099609375E-06	0.4505615234375	2	627	3.57764329237398E-05		
0.455322265625	69.8014728237682	1.7181396484375E-06	0.455535888671875	2	628	3.59508921974339E-05		
0.460357666015625	69.902180823514	1.69219970703125E-06	0.4605712890625	2	629	3.6122615711065E-05		
0.46539306640625	70.0028888232597	1.6668701171875E-06	0.465667724609375	2	630	3.62917598977219E-05		
0.470428466796875	70.1035968230054	1.64520263671875E-06	0.47064208984375	2	631	3.64585357601754E-05		
0.4754638671875	70.2043048227512	1.62506103515625E-06	0.475738525390625	2	632	3.66232052328996E-05		
0.480499267578125	70.3050128224969	1.6009521484375E-06	0.480712890625	2	633	3.67856482625939E-05		
0.48553466796875	70.4057208222426	1.5850830078125E-06	0.485748291015625	2	634	3.69460794900078E-05		
0.490570068359375	70.5064288219884	1.56829833984375E-06	0.4908447265625	2	635	3.71048627130222E-05		
0.49560546875	70.6071368217341	1.54815673828125E-06	0.495880126953125	2	636	3.72617905668449E-05		
0.500640869140625	70.7078448214799	1.529541015625E-06	0.500885009765625	2	637	3.74167648260482E-05		
0.50567626953125	70.8085528212256	1.51153564453125E-06	0.5059814453125	2	638	3.75698946299963E-05		
0.510711669921875	70.9092608209713	1.49627685546875E-06	0.510986328125	2	639	3.77213509636931E-05		
0.5157470703125	71.0099688207171	1.48193359375E-06	0.516021728515625	2	640	3.7871315726079E-05		
0.520782470703125	71.1106768204628	1.46484375E-06	0.52105712890625	2	641	3.80196979676839E-05		
0.52581787109375	71.2113848202085	1.4508056640625E-06	0.526123046875	2	642	3.81665122404229E-05		
0.530853271484375	71.3120928199543	1.4361572265625E-06	0.5311279296875	2	643	3.83118822355755E-05		
0.535888671875	71.4128008197	1.42120361328125E-06	0.5361328125	2	644	3.84557606594171E-05		
0.540924072265625	71.5135088194457	1.4056396484375E-06	0.54119873046875	2	645	3.85981038562022E-05		
0.54595947265625	71.6142168191915	1.39312744140625E-06	0.546234130859375	2	646	3.87390318792313E-05		
0.550994873046875	71.7149248189372	1.3818359375E-06	0.551239013671875	2	647	3.88787630072329E-05		
0.5560302734375	71.815632818683	1.37054443359375E-06	0.5562744140625	2	648	3.90173554478679E-05		
0.561065673828125	71.9163408184287	1.35528564453125E-06	0.56134033203125	2	649	3.91546127502806E-05		
0.56610107421875	72.0170488181744	1.3427734375E-06	0.566314697265625	2	650	3.92904694308527E-05		
0.571136474609375	72.1177568179202	1.3323974609375E-06	0.571441650390625	2	651	3.94251765101217E-05		
0.576171875	72.2184648176659	1.31988525390625E-06	0.576416015625	2	652	3.95587303501088E-05		
0.581207275390625	72.3191728174116	1.31134033203125E-06	0.58148193359375	2	653	3.96912219002843E-05		
0.58624267578125	72.4198808171574	1.30157470703125E-06	0.586517333984375	2	654	3.98227930418216E-05		
0.591278076171875	72.5205888169031	1.29119873046875E-06	0.591552734375	2	655	3.99533491872717E-05		
0.5963134765625	72.6212968166489	1.28448486328125E-06	0.5965576171875	2	656	4.00830467697233E-05		
0.601348876953125	72.7220048163946	1.2786865234375E-06	0.60162353515625	2	657	4.02121113438625E-05		
0.60638427734375	72.8227128161403	1.2744140625E-06	0.60662841796875	2	658	4.03406702389475E-05		
0.611419677734375	72.9234208158861	1.2664794921875E-06	0.611724853515625	2	659	4.04686143156141E-05		
0.616455078125	73.0241288156318	1.26190185546875E-06	0.61669921875	2	660	4.05959290219471E-05		
0.621490478515625	73.1248368153775	1.25762939453125E-06	0.62176513671875	2	661	4.07227962568868E-05		
0.62652587890625	73.2255448151233	1.25518798828125E-06	0.6268310546875	2	662	4.08493287977763E-05		
0.631561279296875	73.326252814869	1.25091552734375E-06	0.631866455078125	2	663	4.09755193686578E-05		
0.6365966796875	73.4269608146147	1.246337890625E-06	0.636932373046875	2	664	4.1101266106125E-05		
0.641632080078125	73.5276688143605	1.2432861328125E-06	0.64190673828125	2	665	4.12266272178385E-05		
0.64666748046875	73.6283768141062	1.24267578125E-06	0.647003173828125	2	666	4.13518064306118E-05		
0.651702880859375	73.729084813852	1.240234375E-06	0.65203857421875	2	667	4.14768328482751E-05		
0.65673828125	73.8297928135977	1.23931884765625E-06	0.657012939453125	2	668	4.16016882809345E-05		
0.661773681640625	73.9305008133434	1.2408447265625E-06	0.66204833984375	2	669	4.17265728174243E-05		
0.66680908203125	74.0312088130892	1.23870849609375E-06	0.667083740234375	2	670	4.18514282500837E-05		
0.671844482421875	74.1319168128349	1.24664306640625E-06	0.672119140625	2	671	4.19765747210477E-05		
0.6768798828125	74.2326248125806	1.24359130859375E-06	0.677154541015625	2	672	4.21019685745705E-05		
0.681915283203125	74.3333328123264	1.2469482421875E-06	0.68218994140625	2	673	4.22273769800086E-05		
0.68695068359375	74.4340408120721	1.2506103515625E-06	0.687164306640625	2	674	4.23531382693909E-05		
0.691986083984375	74.5347488118178	1.25213623046875E-06	0.69219970703125	2	675	4.24791614932474E-05		
0.697021484375	74.6354568115636	1.25518798828125E-06	0.697296142578125	2	676	4.26054175477475E-05		
0.702056884765625	74.7361648113093	1.2640380859375E-06	0.7022705078125	2	677	4.2732270230772E-05		
0.70709228515625	74.8368728110551	1.27105712890625E-06	0.707366943359375	2	678	4.2859923269134E-05		
0.712127685546875	74.9375808108008	1.2799072265625E-06	0.712371826171875	2	679	4.29883730248548E-05		
0.7171630859375	75.0382888105465	1.29302978515625E-06	0.7174072265625	2	680	4.31179323641118E-05		
0.722198486328125	75.1389968102923	1.3043212890625E-06	0.722412109375	2	681	4.32487177022267E-05		
0.72723388671875	75.239704810038	1.3232421875E-06	0.727447509765625	2	682	4.33810273534618E-05		
0.732269287109375	75.3404128097837	1.337890625E-06	0.73248291015625	2	683	4.35150250268634E-05		
0.7373046875	75.4411208095295	1.35467529296875E-06	0.73748779296875	2	684	4.36506052210461E-05		
0.742340087890625	75.5418288092752	1.37664794921875E-06	0.742523193359375	2	685	4.37881390098482E-05		
0.74737548828125	75.642536809021	1.40106201171875E-06	0.74755859375	2	686	4.39280083810445E-05		
0.752410888671875	75.7432448087667	1.42578125E-06	0.753173828125	2	687	4.40703515778296E-05		
0.7574462890625	75.8439528085124	1.4556884765625E-06	0.758056640625	2	688	4.42154450865928E-05		
0.762481689453125	75.9446608082582	1.483154296875E-06	0.76324462890625	2	689	4.43634271505289E-05		
0.76751708984375	76.0453688080039	1.5185546875E-06	0.76812744140625	2	690	4.45145742560271E-05		
0.772552490234375	76.1460768077496	1.5533447265625E-06	0.7733154296875	2	691	4.46692574769258E-05		
0.777587890625	76.2467848074954	1.5948486328125E-06	0.77911376953125	2	692	4.48277824034449E-05		
0.782623291015625	76.3474928072411	1.64031982421875E-06	0.7830810546875	2	693	4.49906874564476E-05		
0.78765869140625	76.4482008069868	1.68304443359375E-06	0.78826904296875	2	694	4.5158030843595E-05		
0.792694091796875	76.5489088067326	1.734619140625E-06	0.79345703125	2	695	4.53301217930857E-05		
0.7977294921875	76.6496168064783	1.7913818359375E-06	0.79833984375	2	696	4.55076733487658E-05		
0.802764892578125	76.7503248062241	1.85516357421875E-06	0.80322265625	2	697	4.56912894151174E-05		
0.80780029296875	76.8510328059698	1.9232177734375E-06	0.80810546875	2	698	4.58815447927918E-05		
0.812835693359375	76.9517408057155	1.9952392578125E-06	0.81329345703125	2	699	4.60788578493521E-05		
0.81787109375	77.0524488054613	2.07183837890625E-06	0.8184814453125	2	700	4.62836505903397E-05		
0.822906494140625	77.153156805207	2.1588134765625E-06	0.82305908203125	2	701	4.64966797153465E-05		
0.82794189453125	77.2538648049527	2.25616455078125E-06	0.82855224609375	2	702	4.67189929622691E-05		
0.832977294921875	77.3545728046985	2.359619140625E-06	0.83343505859375	2	703	4.69514161522966E-05		
0.8380126953125	77.4552808044442	2.46612548828125E-06	0.83831787109375	2	704	4.71944113087375E-05		
0.843048095703125	77.55598880419	2.58697509765625E-06	0.84381103515625	2	705	4.74488551844843E-05		
0.84808349609375	77.6566968039357	2.71728515625E-06	0.848388671875	2	706	4.77159446745645E-05		
0.853118896484375	77.7574048036814	2.85736083984375E-06	0.8538818359375	2	707	4.79966511193197E-05		
0.858154296875	77.8581128034272	3.0120849609375E-06	0.8587646484375	2	708	4.82922005176079E-05		
0.863189697265625	77.9588208031729	3.17657470703125E-06	0.8636474609375	2	709	4.86038261442445E-05		
0.86822509765625	78.0595288029186	3.35418701171875E-06	0.8685302734375	2	710	4.8932673962554E-05		
0.873260498046875	78.1602368026644	3.5418701171875E-06	0.8740234375	2	711	4.92799190396909E-05		
0.8782958984375	78.2609448024101	3.74542236328125E-06	0.87921142578125	2	712	4.96468637720682E-05		
0.883331298828125	78.3616528021558	3.96514892578125E-06	0.88409423828125	2	713	5.00351197842974E-05		
0.88836669921875	78.4623608019016	4.195556640625E-06	0.888671875	2	714	5.04460440424737E-05		
0.893402099609375	78.5630688016473	4.4403076171875E-06	0.8941650390625	2	715	5.08808952872641E-05		
0.8984375	78.6637768013931	4.7027587890625E-06	0.89874267578125	2	716	5.13412851432804E-05		
0.903472900390625	78.7644848011388	4.986572265625E-06	0.9039306640625	2	717	5.18291817570571E-05		
0.8984375	78.8651928008845	4.3701171875E-06	0.8984375	2	718	5.23003291164059E-05		
0.893402099609375	78.9659008006303	3.88092041015625E-06	0.8941650390625	2	719	5.2715800848091E-05		
0.88836669921875	79.066608800376	3.46527099609375E-06	0.888671875	2	720	5.30857105331961E-05		
0.883331298828125	79.1673168001217	3.10760498046875E-06	0.8837890625	2	721	5.34166829311289E-05		
0.8782958984375	79.2680247998675	2.78961181640625E-06	0.87860107421875	2	722	5.37136293132789E-05		
0.873260498046875	79.3687327996132	2.51220703125E-06	0.87371826171875	2	723	5.39805987500586E-05		
0.86822509765625	79.4694407993589	2.26837158203125E-06	0.86883544921875	2	724	5.4221320169745E-05		
0.863189697265625	79.5701487991047	2.04833984375E-06	0.86334228515625	2	725	5.44386821275111E-05		
0.858154296875	79.6708567988504	1.8524169921875E-06	0.8587646484375	2	726	5.46351038792636E-05		
0.853118896484375	79.7715647985962	1.6845703125E-06	0.8538818359375	2	727	5.48132047697436E-05		
0.84808349609375	79.8722727983419	1.5283203125E-06	0.84869384765625	2	728	5.4974985687295E-05		
0.843048095703125	79.9729807980876	1.38916015625E-06	0.843505859375	2	729	5.51218909095041E-05		
0.8380126953125	80.0736887978334	1.2628173828125E-06	0.83831787109375	2	730	5.52554301975761E-05		
0.832977294921875	80.1743967975791	1.15325927734375E-06	0.833740234375	2	731	5.5377087846864E-05		
0.82794189453125	80.2751047973248	1.0540771484375E-06	0.8282470703125	2	732	5.54882390133571E-05		
0.822906494140625	80.3758127970706	9.625244140625E-07	0.82305908203125	2	733	5.55897822778206E-05		
0.81787109375	80.4765207968163	8.8104248046875E-07	0.8184814453125	2	734	5.56826125830412E-05		
0.812835693359375	80.5772287965621	8.1207275390625E-07	0.8135986328125	2	735	5.57678686163854E-05		
0.80780029296875	80.6779367963078	7.4310302734375E-07	0.8087158203125	2	736	5.5846176110208E-05		
0.802764892578125	80.7786447960535	6.8023681640625E-07	0.80291748046875	2	737	5.59178479306865E-05		
0.7977294921875	80.8793527957993	6.3140869140625E-07	0.7977294921875	2	738	5.59838954359293E-05		
0.792694091796875	80.980060795545	5.8013916015625E-07	0.79345703125	2	739	5.60449007025454E-05		
0.78765869140625	81.0807687952907	5.3375244140625E-07	0.78826904296875	2	740	5.61009910597932E-05		
0.782623291015625	81.1814767950365	4.9652099609375E-07	0.78277587890625	2	741	5.61528686375823E-05		
0.777587890625	81.2821847947822	4.583740234375E-07	0.77850341796875	2	742	5.62009518034756E-05		
0.772552490234375	81.3828927945279	4.2449951171875E-07	0.77362060546875	2	743	5.62454079044983E-05		
0.76751708984375	81.4836007942737	3.9337158203125E-07	0.7684326171875	2	744	5.62865898245946E-05		
0.762481689453125	81.5843087940194	3.6834716796875E-07	0.76324462890625	2	745	5.63249450351577E-05		
0.7574462890625	81.6850167937652	3.3721923828125E-07	0.758056640625	2	746	5.63604735361878E-05		
0.752410888671875	81.7857247935109	3.1768798828125E-07	0.75347900390625	2	747	5.63934518140741E-05		
0.74737548828125	81.8864327932566	2.9541015625E-07	0.747650146484375	2	748	5.6424323702231E-05		
0.742340087890625	81.9871407930024	2.74658203125E-07	0.742523193359375	2	749	5.6453027355019E-05		
0.7373046875	82.0878487927481	2.5238037109375E-07	0.7374267578125	2	750	5.64795664104167E-05		
0.732269287109375	82.1885567924938	2.3590087890625E-07	0.73248291015625	2	751	5.65041518711951E-05		
0.72723388671875	82.2892647922396	2.2064208984375E-07	0.7274169921875	2	752	5.65271402592771E-05		
0.722198486328125	82.3899727919853	2.06298828125E-07	0.7222900390625	2	753	5.6548640714027E-05		
0.7171630859375	82.4906807917311	1.9073486328125E-07	0.71734619140625	2	754	5.6568631407572E-05		
0.712127685546875	82.5913887914768	1.79443359375E-07	0.7122802734375	2	755	5.65872724109795E-05		
0.70709228515625	82.6920967912225	1.7181396484375E-07	0.707275390625	2	756	5.66049602639396E-05		
0.702056884765625	82.7928047909683	1.605224609375E-07	0.702239990234375	2	757	5.66216949664522E-05		
0.697021484375	82.893512790714	1.5045166015625E-07	0.69720458984375	2	758	5.66373528272379E-05		
0.691986083984375	82.9942207904597	1.483154296875E-07	0.6922607421875	2	759	5.66523958696052E-05		
0.68695068359375	83.0949287902055	1.3214111328125E-07	0.687164306640625	2	760	5.66665185033344E-05		
0.681915283203125	83.1956367899512	1.2786865234375E-07	0.682159423828125	2	761	5.66796115890611E-05		
0.6768798828125	83.2963447896969	1.2542724609375E-07	0.677154541015625	2	762	5.66923663427588E-05		
0.671844482421875	83.3970527894427	1.190185546875E-07	0.672149658203125	2	763	5.67046736250632E-05		
0.66680908203125	83.4977607891884	1.104736328125E-07	0.6671142578125	2	764	5.67162314837333E-05		
0.661773681640625	83.5984687889342	1.0498046875E-07	0.662109375	2	765	5.6727079936536E-05		
0.65673828125	83.6991767886799	1.025390625E-07	0.65704345703125	2	766	5.673752821167E-05		
0.651702880859375	83.7998847884256	9.33837890625E-08	0.65203857421875	2	767	5.67473944101948E-05		
0.64666748046875	83.9005927881714	8.636474609375E-08	0.647003173828125	2	768	5.67564457014669E-05		
0.641632080078125	84.0013007879171	8.48388671875E-08	0.641998291015625	2	769	5.67650677112397E-05		
0.6365966796875	84.1020087876628	7.659912109375E-08	0.636962890625	2	770	5.67731949558947E-05		
0.631561279296875	84.2027167874086	7.38525390625E-08	0.631866455078125	2	771	5.67807728657499E-05		
0.62652587890625	84.3034247871543	7.1990966796875E-08	0.62744140625	2	772	5.67881143069826E-05		
0.621490478515625	84.4041327869	7.0281982421875E-08	0.622161865234375	2	773	5.67952774872538E-05		
0.616455078125	84.5048407866458	6.01806640625E-08	0.61669921875	2	774	5.68018476769794E-05		
0.611419677734375	84.6055487863915	5.5572509765625E-08	0.611114501953125	2	775	5.68076757190283E-05		
0.60638427734375	84.7062567861373	5.1239013671875E-08	0.605804443359375	2	776	5.6813056289684E-05		
0.601348876953125	84.806964785883	4.6295166015625E-08	0.600860595703125	2	777	5.68179675610736E-05		
0.5963134765625	84.9076727856287	4.40673828125E-08	0.595550537109375	2	778	5.68225150345825E-05		
0.591278076171875	85.0083807853745	3.50341796875E-08	0.589874267578125	2	779	5.68264986213762E-05		
0.58624267578125	85.1090887851202	3.4393310546875E-08	0.58477783203125	2	780	5.68299947190098E-05		
0.581207275390625	85.2097967848659	3.094482421875E-08	0.580047607421875	2	781	5.68332870898303E-05		
0.576171875	85.3105047846117	3.0364990234375E-08	0.575836181640625	2	782	5.68363720958587E-05		
0.571136474609375	85.4112127843574	2.9205322265625E-08	0.5709228515625	2	783	5.68393734283745E-05		
0.56610107421875	85.5119207841032	2.679443359375E-08	0.5660400390625	2	784	5.684219286195E-05		
0.561065673828125	85.6126287838489	2.4200439453125E-08	0.560699462890625	2	785	5.68447612749878E-05		
0.5560302734375	85.7133367835946	2.1087646484375E-08	0.556060791015625	2	786	5.68470422876999E-05		
0.550994873046875	85.8140447833404	2.4871826171875E-08	0.55145263671875	2	787	5.68493560422212E-05		
0.54595947265625	85.9147527830861	1.9622802734375E-08	0.54656982421875	2	788	5.68515970371664E-05		
0.540924072265625	86.0154607828318	1.5106201171875E-08	0.541534423828125	2	789	5.68533432669938E-05		
0.535888671875	86.1161687825776	1.2603759765625E-08	0.5364990234375	2	790	5.68547402508557E-05		
0.530853271484375	86.2168767823233	1.2237548828125E-08	0.531646728515625	2	791	5.68559917155653E-05		
0.52581787109375	86.317584782069	9.735107421875E-09	0.52691650390625	2	792	5.68570976611227E-05		
0.520782470703125	86.4182927818148	9.124755859375E-09	0.522003173828125	2	793	5.68580471735913E-05		
0.5157470703125	86.5190007815605	6.378173828125E-09	0.516754150390625	2	794	5.6858825701056E-05		
0.510711669921875	86.6197087813063	2.716064453125E-09	0.51202392578125	2	795	5.68592840863857E-05		
0.50567626953125	86.720416781052	3.96728515625E-10	0.5069580078125	2	796	5.68594405194744E-05		
0.500640869140625	86.8211247807977	-3.41796875E-09	0.501800537109375	2	797	5.68592913623434E-05		
0.49560546875	86.9218327805435	-8.270263671875E-09	0.496337890625	2	798	5.68587020097766E-05		
0.490570068359375	87.0225407802892	-1.116943359375E-08	0.4908447265625	2	799	5.68577233934775E-05		
0.48553466796875	87.1232487800349	-1.8035888671875E-08	0.485382080078125	2	800	5.68562500120606E-05		
0.480499267578125	87.2239567797807	-2.215576171875E-08	0.4801025390625	2	801	5.68542272958439E-05		
0.4754638671875	87.3246647795264	-2.569580078125E-08	0.47503662109375	2	802	5.68518189538736E-05		
0.470428466796875	87.4253727792722	-2.8472900390625E-08	0.469757080078125	2	803	5.68490904697683E-05		
0.46539306640625	87.5260807790179	-3.1646728515625E-08	0.46429443359375	2	804	5.68460636714008E-05		
0.460357666015625	87.6267887787636	-3.7811279296875E-08	0.459136962890625	2	805	5.68425675737672E-05		
0.455322265625	87.7274967785094	-3.607177734375E-08	0.454315185546875	2	806	5.68388459214475E-05		
0.450286865234375	87.8282047782551	-3.7628173828125E-08	0.449981689453125	2	807	5.68351351830643E-05		
0.44525146484375	87.9289127780008	-4.0283203125E-08	0.4451904296875	2	808	5.68312098039314E-05		
0.440216064453125	88.0296207777466	-4.180908203125E-08	0.44012451171875	2	809	5.68270770600066E-05		
0.4351806640625	88.1303287774923	-4.5654296875E-08	0.43524169921875	2	810	5.682267510565E-05		
0.430145263671875	88.231036777238	-4.6234130859375E-08	0.430419921875	2	811	5.68180475966074E-05		
0.42510986328125	88.3317447769838	-4.78515625E-08	0.425628662109375	2	812	5.68133073102217E-05		
0.420074462890625	88.4324527767295	-5.0201416015625E-08	0.420928955078125	2	813	5.68083705729805E-05		
0.4150390625	88.5331607764753	-5.6182861328125E-08	0.415740966796875	2	814	5.68030154681765E-05		
0.410003662109375	88.633868776221	-5.89599609375E-08	0.410797119140625	2	815	5.6797216529958E-05		
0.40496826171875	88.7345767759667	-5.8929443359375E-08	0.40606689453125	2	816	5.67912793485448E-05		
0.399932861328125	88.8352847757125	-6.0882568359375E-08	0.401153564453125	2	817	5.67852475796826E-05		
0.3948974609375	88.9359927754582	-6.72607421875E-08	0.396148681640625	2	818	5.67787938052788E-05		
0.389862060546875	89.0367007752039	-7.122802734375E-08	0.390960693359375	2	819	5.67718234378844E-05		
0.38482666015625	89.1374087749497	-7.196044921875E-08	0.386322021484375	2	820	5.67646129638888E-05		
0.379791259765625	89.2381167746954	-7.8033447265625E-08	0.381195068359375	2	821	5.67570605198853E-05		
0.374755859375	89.3388247744412	-8.3038330078125E-08	0.3760986328125	2	822	5.67489478271455E-05		
0.369720458984375	89.4395327741869	-9.06982421875E-08	0.37054443359375	2	823	5.67401984881144E-05		
0.36468505859375	89.5402407739326	-9.66796875E-08	0.364959716796875	2	824	5.67307652090676E-05		
0.359649658203125	89.6409487736784	-1.04583740234375E-07	0.359619140625	2	825	5.67206298001111E-05		
0.3546142578125	89.7416567734241	-1.1004638671875E-07	0.35443115234375	2	826	5.67098213650752E-05		
0.349578857421875	89.8423647731698	-1.15203857421875E-07	0.34942626953125	2	827	5.66984817851335E-05		
0.34454345703125	89.9430727729156	-1.25762939453125E-07	0.34375	2	828	5.6686345487833E-05		
0.339508056640625	90.0437807726613	-1.31195068359375E-07	0.338226318359375	2	829	5.6673408835195E-05		
0.33447265625	90.144488772407	-1.33331298828125E-07	0.33349609375	2	830	5.66600865568034E-05		
0.329437255859375	90.2451967721528	-1.37542724609375E-07	0.329193115234375	2	831	5.66464477742556E-05		
0.32440185546875	90.3459047718985	-1.43310546875E-07	0.324432373046875	2	832	5.66323069506325E-05		
0.319366455078125	90.4466127716443	-1.461181640625E-07	0.319488525390625	2	833	5.66177332075313E-05		
0.3143310546875	90.54732077139	-1.56463623046875E-07	0.31427001953125	2	834	5.66024973522872E-05		
0.309295654296875	90.6480287711357	-1.61956787109375E-07	0.30963134765625	2	835	5.65864611417055E-05		
0.30426025390625	90.7487367708815	-1.65191650390625E-07	0.30474853515625	2	836	5.6569988373667E-05		
0.299224853515625	90.8494447706272	-1.7236328125E-07	0.299957275390625	2	837	5.65529917366803E-05		
0.294189453125	90.9501527703729	-1.8035888671875E-07	0.2950439453125	2	838	5.6535231124144E-05		
0.289154052734375	91.0508607701187	-1.8572998046875E-07	0.290069580078125	2	839	5.65167974855285E-05		
0.28411865234375	91.1515687698644	-1.92657470703125E-07	0.2852783203125	2	840	5.64977453905158E-05		
0.279083251953125	91.2522767696101	-2.01873779296875E-07	0.28070068359375	2	841	5.64778783882502E-05		
0.2740478515625	91.3529847693559	-2.10540771484375E-07	0.275634765625	2	842	5.64571091672406E-05		
0.269012451171875	91.4536927691016	-2.21923828125E-07	0.2705078125	2	843	5.64353358640801E-05		
0.26397705078125	91.5544007688474	-2.3089599609375E-07	0.265655517578125	2	844	5.64125330129173E-05		
0.258941650390625	91.6551087685931	-2.40814208984375E-07	0.26068115234375	2	845	5.63887806492858E-05		
0.25390625	91.7558167683388	-2.54425048828125E-07	0.255615234375	2	846	5.63638423045631E-05		
0.248870849609375	91.8565247680846	-2.7276611328125E-07	0.25030517578125	2	847	5.63372959732078E-05		
0.24383544921875	91.9572327678303	-2.8558349609375E-07	0.24456787109375	2	848	5.63091816729866E-05		
0.238800048828125	92.057940767576	-3.01422119140625E-07	0.239013671875	2	849	5.6279623095179E-05		
0.2337646484375	92.1586487673218	-3.167724609375E-07	0.233917236328125	2	850	5.62484965485055E-05		
0.228729248046875	92.2593567670675	-3.3447265625E-07	0.228851318359375	2	851	5.62157038075384E-05		
0.22369384765625	92.3600647668133	-3.521728515625E-07	0.223876953125	2	852	5.61811284569558E-05		
0.218658447265625	92.460772766559	-3.7353515625E-07	0.218780517578125	2	853	5.61445849598385E-05		
0.213623046875	92.5614807663047	-3.91845703125E-07	0.213714599609375	2	854	5.61060442123562E-05		
0.208587646484375	92.6621887660505	-4.0863037109375E-07	0.208770751953125	2	855	5.60657390451524E-05		
0.20355224609375	92.7628967657962	-4.296875E-07	0.203765869140625	2	856	5.60235239390749E-05		
0.198516845703125	92.8636047655419	-4.6295166015625E-07	0.198699951171875	2	857	5.59785767109133E-05		
0.1934814453125	92.9643127652877	-4.925537109375E-07	0.19366455078125	2	858	5.59304644411895E-05		
0.188446044921875	93.0650207650334	-5.2398681640625E-07	0.188629150390625	2	859	5.58792780793738E-05		
0.18341064453125	93.1657287647791	-5.62744140625E-07	0.18365478515625	2	860	5.58245556021575E-05		
0.178375244140625	93.2664367645249	-5.9814453125E-07	0.17864990234375	2	861	5.57661005586851E-05		
0.17333984375	93.3671447642706	-6.439208984375E-07	0.173583984375	2	862	5.57035564270336E-05		
0.168304443359375	93.4678527640164	-6.8756103515625E-07	0.168548583984375	2	863	5.56365121155977E-05		
0.16326904296875	93.5685607637621	-7.3883056640625E-07	0.16351318359375	2	864	5.55646875000093E-05		
0.158233642578125	93.6692687635078	-7.952880859375E-07	0.158538818359375	2	865	5.54874386580195E-05		
0.1531982421875	93.7699767632536	-8.538818359375E-07	0.15350341796875	2	866	5.540439451579E-05		
0.148162841796875	93.8706847629993	-9.234619140625E-07	0.148468017578125	2	867	5.53149002371356E-05		
0.14312744140625	93.971392762745	-9.906005859375E-07	0.143524169921875	2	868	5.52185192645993E-05		
0.138092041015625	94.0721007624908	-1.07269287109375E-06	0.138427734375	2	869	5.51146222278476E-05		
0.133056640625	94.1728087622365	-1.1505126953125E-06	0.133392333984375	2	870	5.50026779819746E-05		
0.128021240234375	94.2735167619823	-1.23870849609375E-06	0.12835693359375	2	871	5.4882370022824E-05		
0.12298583984375	94.374224761728	-1.3336181640625E-06	0.123291015625	2	872	5.47528434253763E-05		
0.117950439453125	94.4749327614737	-1.4404296875E-06	0.118316650390625	2	873	5.46131595910992E-05		
0.1129150390625	94.5756407612195	-1.5423583984375E-06	0.1131591796875	2	874	5.44629619980697E-05		
